Invoice Number,Total Charged
G71746279,
593834038,52994.83
D08562452,23169.14
A54540405,
730016298,
619747169,14305.84
O66350612,
H78973166,15511.47
309996920,2.0
I68036057,
686152822,6648.98
207480751,1864449.0
934397895,9868.08
K98779505,19371.42
217613175,19491.79
U21362098,17588.13
22891320,22508.11
K31950641,6166.1
594891199,27128.19
483862809,49666.12
M78879537,
128125258,
121757444,
M99923321,33693.99
O91921420,25340.76
774732206,3364.33
I51015477,38558.93
T82513893,40058.7
294095703,
H64245241,18917.73
C93085015,11937.28
510365659,
L74702453,
174882363,
356345744,12958.6
V66650443,68187.91
U72828170,20150.6
205199478,35385.35
T63795328,
310968874,24899.96
59396690,14699.44
579855917,6160.46
T30638233,20033.59
359812719,31748.23
289809440,22297.49
R42939816,
966468022,17712.29
960855347,37285.68
858114516,67338.25
602471687,52780.66
N93459083,
V46391424,22130.24
53800561,
Q56506814,
D44029367,18580.46
773535810,13299.22
479565438,21961.03
51696648,
O06694757,
U65119576,
R17239693,31316.18
A54495452,39532.88
S50727931,
X10879719,47923.75
V98886330,20352.08
393300928,53490.53
980383315,9111.1
137716917,31183.39
X28187209,43174.71
538046201,3793.99
M20392669,36411.24
984647384,18844.04
986163413,15863.99
616523431,32266.3
300256792,48939.65
830820595,20151.24
12258317,
496643599,42283.52
U56422341,6248.06
J42567939,
X29261060,12591.39
967324514,13457.77
K42332315,36991.06
837743870,2945098.0
O98510180,14947.43
354357345,14752.01
C97103930,26795.18
E86002934,21408.96
128362530,25484.03
135574240,70402.15
Z31385423,18445.28
B93658761,1233669.0
C45131310,82305.34
188173859,52489.59
F54693354,18290.05
146227451,21461.56
C91897290,2832.56
U29022668,19569.21
Z05039617,15727.23
765766149,31621.05
F13118150,61170.82
909985213,33549.41
Q66201876,35276.22
782937345,11329.75
O34941083,55816.37
H33510113,23890.73
C57938914,36208.31
S76739994,
123016290,7113.62
421079592,45515.05
473764986,40462.31
Z71992904,9083.43
A86889669,23685.78
M98453574,17366.22
Z40081916,19062.86
682255739,10552.21
P50899123,17419.1
520864291,
189822168,17380.58
787811741,21239.97
N05119842,
88338089,27268.94
539545118,
12710060,-1902.88
218029394,24712.64
K64521204,63070.97
580266930,51163.22
24934023,38730.59
Z84897609,
976577296,49093.29
106077565,29424.86
138865651,13990.89
P74866311,
712959328,32296.68
216670217,55027.25
868276451,7769.73
916972635,464.0
Y15924538,20991.08
853406316,13436.91
47871674,42098.99
17189370,2.0
517794675,21628.8
519544865,23741.97
354491218,14602.89
580907779,30803.2
G38147970,46140.65
B18186668,41503.2
605919725,17215.07
940317533,29332.55
475838762,
498819074,25371.98
N25741069,18616.85
W08732559,
H03529268,55661.84
E76387817,111879.52
342072305,20144.99
86449413,48839.91
681957814,
J75297640,14378.22
G82207056,30605.76
329065243,6227.5
T06382021,28842.76
Y84577274,6329.83
451172520,53939.62
265421536,
D24918050,34487.01
X21399200,
B42038516,32374.29
110443504,37334.9
A20437740,
766498710,8951.19
D23588185,21096.0
539189962,9705.54
405862177,39134.71
183633389,44617.48
E23063191,29424.2
D97366482,
496236189,26977.71
932667689,41421.51
747869875,11802.73
973779181,34449.57
190184971,37044.96
422087527,51504.5
715366169,27243.37
342623575,32959.5
153545729,116681.1
88586411,36411.33
608421688,49345.25
308506305,4042340.0
199885128,
M12178784,8317.09
315504180,
437236298,14880.58
732316400,6998.71
O14883692,
152198701,
444978676,45322.24
Y76142707,
928090686,23166.74
R89658934,
W19268687,
881996817,
517581307,27451.34
644399059,35084.47
U64746729,40882.33
E42231096,32912.36
836855079,9601.75
302770198,-96009.0
H65199555,11114.25
359927924,15470.05
E07254663,20304.11
876172281,11727.9
26075528,31409.82
815951741,17668.55
I58114615,
923623034,5279.75
812599429,39364.43
I27571564,
J11903943,6062.84
G29770057,3039817.0
U55521958,26540.29
781259268,26271.05
H62543237,8577.87
970295676,33110.68
R15179411,19822.75
Z48929710,20381.94
R27765965,19748.37
J39123932,39829.13
X36014494,36300.16
800521282,
O98506913,
Y90708722,43442.47
T08121163,25409.73
E78298476,21130.84
155905990,
T41797655,58191.21
863146854,51488.58
622943976,10842.84
R63672891,19342.69
M22940948,70308.74
39903410,-809.34
608895048,
G71616234,17724.91
981680287,42397.44
S61942765,65720.62
550090903,4887343.0
448527785,18588.39
V18159632,
81707277,45109.29
298377256,20181.0
U68436299,23534.75
772234855,5767.23
K94557404,
811092254,11403.44
939428390,38055.41
595472895,37551.77
P82455085,32290.98
57016654,31193.32
Z79400459,
133350461,27941.19
417413286,26137.17
911468497,
186714202,39970.77
442504891,36279.71
A97621505,23291.04
469348943,47825.19
M18768013,
174732187,12995.9
73746761,16199.92
758847499,22357.6
854975742,9981.6
A45181619,10343.87
D00048092,9396.66
N80039753,36111.02
91570399,14613.05
X31535674,1603669.0
X17444704,
S36468870,14848.91
Q96480108,45218.46
D48790298,17796.76
791142125,
242059427,31769.78
527408500,10759.48
N64998662,22866.24
F84973785,
439091947,
U35349539,51911.62
O57105437,
B54624059,46290.37
371442078,48606.95
631829264,
N86452839,
Y03231690,22784.0
G73003097,23434.35
R09310869,23006.64
V80148242,24373.85
473475296,45187.29
585391990,2048466.0
558367850,51641.67
M15561760,
L86799943,
98523859,2079046.0
W83758424,11142.02
194689110,15867.59
L61514609,17113.03
81069138,17438.62
1162204,19063.78
886185643,17482.49
343862410,29340.51
999656426,14596.35
613641551,12598.05
55366663,13575.35
473502166,15878.17
148573611,29013.1
U57608992,16338.69
O10150072,
O75828307,
84169699,36407.8
G05521361,25034.62
622573750,29167.97
74078579,15291.01
746197703,21014.73
311504539,5894.0
695676074,
335948807,
362450385,
P20730967,47889.6
815277848,17032.31
519253733,25586.19
D05840956,
701086460,15724.09
Z22284509,
598845455,55836.6
F36702998,
212922973,
270450512,11693.38
H19875813,21028.96
971750902,3758.6
K46134849,25084.46
649710087,455.07
O06140876,
W66882875,64033.57
K20684589,32605.71
350167426,14242.97
440902096,18535.98
636718311,
307130138,39962.59
105785600,16114.71
I69799573,6717.1
V36006167,8325.85
116599804,46779.48
893543052,18431.85
652805331,26419.6
Q19361154,25853.06
Z34890736,22526.14
E12739894,34728.12
940328079,1716.03
640581875,15389.85
102628356,36207.51
S58393716,14145.59
912701626,16071.0
J16329967,25365.43
B03293423,25636.88
845849384,19106.69
C06022490,49995.14
45027968,13937.85
534212928,28116.64
562264240,35487.45
652087540,2735.86
L54754211,25032.2
S90955599,
U24014671,15017.03
442333430,14798.24
Y52728310,8124.52
X07547479,11827.73
438532983,48196.3
843247308,52155.26
X40590180,30450.28
289486711,20002.33
F47201679,123327.94
A24552519,22776.5
G61646189,15927.17
883571598,41393.22
Y68053884,24625.66
Y05844979,64864.55
Z79258706,32209.08
E51666206,24993.71
894490661,18342.33
G98130927,25729.17
685226407,11260.82
C09460180,13501.29
129930967,4656.92
928257861,4798.78
W83846922,31555.66
775489122,9431.69
Y11846858,17805.9
E92060185,33093.14
S24563200,39142.26
D65463963,8298.05
D95783719,21628.92
D94455893,31819.55
N68909931,2786692.0
Z55368567,12973.84
R23747227,23679.44
D07982140,
F67595149,12083.04
498432520,53541.92
K81416609,18720.88
U67088221,41276.96
X23444423,62377.33
L87178692,24359.71
X63285344,25606.45
693322525,16078.55
M25268535,
R75117297,18542.26
O53940888,
I00579371,
855300510,21.0
604733218,14098.53
N18046352,6450.33
L84283584,24406.68
363927783,8707.1
C21192103,41263.52
R00089133,27665.98
995954001,19855.65
I65517868,
719011523,42208.55
E55377387,
R53681578,28748.98
956269663,6206.68
V51562492,44369.77
134060179,54427.77
S37183089,
P34586628,50113.88
Q18323007,12307.83
342188297,53012.27
Y91293409,42691.95
X59252189,15.0
Y01145529,39383.64
L61892026,14497.18
Y71050659,21755.81
561342560,21265.47
I58905055,
205904733,19157.74
S03681624,15028.3
710351061,34432.0
331534019,31162.13
N69441411,24427.71
W77680076,
719833148,
525831321,14543.11
V98678989,17138.47
538139333,6871.58
944085880,27821.66
O44961281,
597654595,10061.57
839534671,25878.92
R97234907,62455.13
427721546,20323.97
157392352,17447.12
A83608264,16833.2
P00976444,
282895798,17247.62
G72025685,
X92189731,12174.81
A91985432,35633.0
182865033,26673.06
994161646,11292.83
955884970,22.0
341964406,29125.77
424885890,
T01996519,17613.38
J19387451,6335.93
528621819,47302.83
U10480905,13768.15
788731381,24600.59
P26575683,42257.7
879210550,11350.63
V28810074,
79197795,25768.79
B16158095,53434.05
895779791,38861.17
353867689,1328430.0
654598265,5800.47
Q93166471,14136.83
F30789568,31191.45
L13185163,
960523171,4063388.0
508530557,22791.39
I50073754,
T39828464,10103.32
V40519412,1879.82
574232827,19488.31
630424402,24077.84
648394223,29047.25
894957709,16866.25
810921760,14646.16
844559648,6606.2
35805332,23001.53
68793192,4924494.0
C65170058,41057.84
278064252,
C81163287,62611.34
F18091901,25164.04
H24906141,28828.89
739536812,35194.67
G92635368,39010.52
B92017530,49661.23
Q81666137,
D49481392,-6919.75
293599076,22571.74
96556760,48144.28
61202471,19791.36
T67264352,
160204782,63570.61
A01096755,6.0
354203313,45220.13
463723441,13761.82
J44830716,27462.87
133832129,19849.96
171029943,34771.71
X02216836,-58956.75
232448338,40049.7
553425258,27780.81
P23044311,9274.44
593491929,67189.93
546888803,10835.56
193809202,75876.84
N43483850,53979.36
X46864487,2.0
I51637491,
776247075,
Q68888781,7607.61
53600593,18621.9
Z77483213,86407.22
691492616,33099.3
452116846,18081.58
M64165710,
918693047,8850.02
F91898593,2133655.0
714164096,26587.49
673716081,9422.28
R46300420,2104248.0
R97219142,28892.82
E61526007,18351.47
P22116705,40582.51
575123919,26380.56
512586511,24416.04
174448044,8063.22
T42252332,-38.33
225925053,19764.84
429266715,
E85345871,29936.6
D32559928,38872.51
164716509,21141.86
S50143488,
511896830,78932.08
522021059,3977399.0
232768967,3212497.0
678119739,
N44115124,9257.41
451867864,23896.27
Q44052627,31533.06
92607599,35615.77
395639394,31462.31
L07947540,4577.74
L58792337,40015.55
902155184,5799.59
U00785519,18117.77
O67555933,
H88238345,12278.82
J30090585,17505.64
960952653,24340.8
640313402,5917.43
O43838141,
S65911358,
U84333794,36701.82
K24145918,
F45597044,27014.72
U74002171,36249.51
451007558,42306.35
357956242,17021.72
405092073,20211.37
C62058822,7058.99
T25347129,
E85262120,50884.36
C51965521,
39657945,
394126029,54239.42
162210144,
354383853,41232.85
111564885,47654.43
714636135,20486.93
F80184533,16501.5
741547617,39104.37
441360782,
128547283,55811.91
F48268438,38670.24
235810975,19925.34
H23771133,
V03541083,28115.82
986973581,6157.0
186463875,
H43624650,26575.63
U01657255,20186.29
V23719222,
B05142083,8782.45
A29949589,24044.07
S19371094,
L88918804,20470.82
R19404815,
52163757,35222.12
V24110965,40468.33
G03897009,32698.9
363593736,29509.35
559686238,4480.13
898398860,18372.48
519055436,26986.57
290731784,18974.46
O61843062,
U81229442,
384099366,19850.53
J46529341,25971.03
53224297,18324.51
T07681678,19727.92
795796917,16911.36
L75330347,
I71942069,
S65918357,43834.59
A97480508,12982.04
G50531993,13962.85
851604117,20023.96
N68213268,51802.39
L77997506,16339.25
Q14795350,59030.43
570998771,30236.26
P47122915,25117.01
A00249746,
161488303,
F18880903,34226.32
581414264,21115.39
F84005486,43209.98
I18837936,89234.25
344334935,9677.52
362710676,30128.75
62883289,18199.96
W52985098,52482.48
818225879,41045.66
376506466,21783.65
145774620,19607.56
B21757567,24167.91
944173973,
Y92458532,
R08658286,13876.73
521793104,5793.31
836053929,
738003294,14418.76
P35712219,
479129384,26890.86
784638692,47765.09
113763508,16746.29
408816892,22758.45
Y52574533,4943.37
328519619,
W82315673,12187.45
B66178586,
X28596278,24635.82
B59755666,31752.67
343065236,
99913669,37123.26
M81482480,21054.25
281443829,11218.3
773674009,
E27659101,17646.42
150706777,61361.43
519142644,4623.01
286448858,18063.54
B18291166,46789.99
375058935,25058.21
C85999941,26434.56
517954397,21059.33
653098973,26924.37
793349563,17592.08
N26691459,30254.61
L21059397,24078.53
S49853981,
177791916,21515.83
449309921,32410.57
636699708,24376.26
435701825,22965.93
I45317436,
782855819,6471.66
65721686,14602.99
H21019115,19775.65
E90804859,2656.85
G77201038,96.48
Z86093956,
L86107682,43022.42
V53423277,32558.37
A03412847,
907149663,63746.08
B54419463,17759.47
U30410000,2558.5
577801695,37520.15
307979288,26708.2
662982729,5933856.0
899645703,18347.38
O45785142,18891.76
145666318,37001.45
D73570165,22532.08
206403062,
4381862,
676168887,17759.15
448430821,34782.49
477952472,56699.92
81322049,1537.0
55707011,43022.89
W70540068,-660.46
T06112905,48874.34
410059937,2802665.0
208163846,30973.46
90104040,32479.43
C23144830,29618.05
83610109,
225980812,9318.75
X66217046,36205.02
926690002,20042.85
A09744935,69168.26
448851947,12653.92
G54456227,17605.85
M59698579,14242.42
529830511,8.0
488866080,
X12147454,
437648733,14938.11
43086509,17796.12
J93362812,14133.32
U62030365,8517.02
Z35284157,
C42261717,15491.1
F02275911,
60231356,22928.31
S07677083,36183.95
822168803,12819.74
T60818420,21691.43
T33156149,
165376049,8998.52
R70746433,1645.22
514449655,15791.3
137059816,19990.67
587319943,49265.26
Z64756955,9299.88
474584829,23861.39
422675770,
852253698,38182.29
H74326216,17081.03
O35146646,10508.38
894046203,6760.8
G84438704,52386.47
880049344,6413.56
X23232773,14315.89
Z77962795,4785.87
H19447753,19520.99
Y87399339,27178.17
U03155817,28615.61
524170827,
820422566,46925.56
A24045022,3429481.0
I65231814,
75284043,7131.52
R88321801,15379.55
W28227949,34652.67
933026431,27796.29
660152206,9065.39
563204586,
K91147438,22997.07
734420390,3732.09
B11959201,
921153026,45062.34
915765520,59730.87
O44472994,
687710420,34176.3
Z64474394,28695.03
B54476634,
64400561,38518.39
909599227,
P54393825,7472.14
R58660596,39154.0
D92644985,24165.11
825982014,36630.48
126142380,38696.5
925438666,39877.56
S80935546,
H96517414,4586.5
164519485,18330.18
323319734,23926.36
132083585,7578.91
480211137,7933.61
585664121,43300.83
16513904,18484.19
D84197054,16684.92
576635078,19243.89
D80723764,37554.68
994745507,10733.46
G87374014,
V39041986,21671.58
170788860,12941.04
S57628718,15649.32
O91066564,
659570239,38795.09
791990171,1457398.0
V77225763,
694837376,23551.71
M35874996,11230.17
770273897,
113855806,28.0
576702011,23798.59
324571666,36546.23
B01767586,14335.22
B15223983,13631.19
964680049,51884.1
I16029326,
411152791,54254.58
N41126663,10485.64
197577614,
776796220,4811.72
732263141,25030.18
C85711854,32385.72
459768935,32318.3
508410134,8428.01
D40256373,25490.04
534279787,
788417176,32259.6
996852644,58002.07
209574105,10048.59
999737086,892.96
93250096,20134.04
327721783,21900.66
P70387270,16665.04
G50178413,5787.01
G03534688,1466.54
451707004,-52142.35
185454239,10882.48
Q39111078,13421.54
S47151677,
K08509687,23364.58
379042725,38867.37
V53170326,30527.34
O45593744,
S34451846,70904.25
M83467134,30387.81
A45515316,-2638.76
40653342,14126.91
W04439351,9709.33
Y82941122,23293.63
907591010,37576.45
22052404,68579.16
M66526268,
732582766,20290.25
158885457,6664.14
266838774,21596.25
T84166905,53573.91
666311532,
348295838,14618.05
L38217784,10668.68
Y75615048,33316.49
593668792,26140.56
E65180589,20483.97
724933333,19001.87
T58934868,
841993105,2963.1
E01530768,69529.8
Q79502856,44557.64
Q03136495,16058.48
38894370,15854.55
503100954,5206.23
X36178019,33507.42
781748143,25842.5
862157287,10324.6
695023065,8589.89
3137120,22214.36
T28003081,58825.47
57663275,17472.1
E67751677,
X41006031,20429.12
776742755,28019.92
L72419257,
W29237910,11111.75
W72877232,21451.78
W14875862,33495.48
W50934906,9425.3
971738311,14240.96
672310954,55766.79
M01513070,21889.3
348648467,27881.66
Y13643294,48656.8
V54731405,
509587225,9497.18
P58105476,19112.97
H26824308,4731440.0
867601538,47625.19
C65156774,1313448.0
694674219,24389.64
Z01950171,1718.57
Y11790636,34983.49
H49091391,1.0
Z64707636,43032.64
J89506573,5608.77
505276870,9944.77
319397707,
293463957,40597.73
107817089,26547.95
B72701060,51426.2
I57188493,
B65290076,726.0
100275718,73184.56
U10944876,19300.49
383021442,16215.17
A45241783,
709714539,19425.18
292871081,
O70176191,
298269159,9632.65
239394600,21796.84
I06660648,
494321159,536022.86
367139428,3268.98
482146060,30737.05
Q38481939,27001.42
752946349,-516662.1
W46065450,20745.89
830678109,-1839.56
Q10642068,31347.61
V36795833,6381.01
152829266,2537.83
R49702624,2099.27
C23230784,
U90937469,26290.42
541789888,27191.4
790816451,11043.77
372688426,28759.69
298103465,49218.69
F96608585,11092.0
128720180,29512.75
F60450257,
770267265,9734.27
M33464357,38076.51
384394173,25819.33
R02922455,3684046.0
O21989884,
965340784,26210.58
F70735310,12654.29
K50768791,18038.85
T45016859,52585.85
X65269186,28907.06
U20990012,34697.7
B08118914,53792.4
198133089,34634.7
Z98873133,5224.67
459267486,37161.35
783980587,10099.68
W04782571,22.0
M02892416,24335.4
65912996,14656.0
806177539,18963.72
409558434,32417.79
J70240852,21373.99
O11692485,
826738566,15215.09
765044127,
587775521,25154.86
782236555,2957.4
N53892630,60372.65
S22458664,
M13030866,20610.28
990004210,24256.61
R63237145,26178.63
429122259,7524.97
F41225993,30558.5
Q11468655,17149.03
J64684453,16.0
D91722726,
H26308788,22814.06
Y03879613,32151.42
362398461,4368.83
369608828,29379.46
104771149,24500.64
G57486217,36841.52
749580847,30619.54
E28421804,21006.14
376460532,39149.28
T65458971,
426166094,30344.19
803406548,15241.13
P16141516,25459.45
520623411,15373.66
T50951470,39104.0
629918696,68834.44
623616248,1288.44
140672787,10836.84
H42217427,26782.76
651635507,17138.29
756147643,14147.63
225260028,
R62821099,14414.3
88988850,16069.76
647657877,
S91286880,38727.3
Z51804833,36626.89
947580451,50317.47
Z28845253,49107.64
P05680415,
I95909465,
240508609,13709.12
W13031205,
150189843,
S44517272,10584.47
893058370,20803.1
72295211,22931.43
27381087,37779.42
W49663398,27634.53
L07486659,14872.96
E94430278,
678737119,1649868.0
I01423194,
449176938,5930140.0
L05612205,19709.31
68615974,13062.52
696635813,21293.57
X38735866,29246.58
R27647305,53514.35
108558649,30273.2
92837314,39347.03
X23685717,8164.49
F03569997,5995.11
I87257508,
65030409,16709.11
A38925387,23854.01
Q89140887,27460.16
E85694419,20670.05
A30886607,16385.99
A25149617,
697949824,25578.51
982562081,30808.06
260607762,6836.84
476443001,8441.76
258549536,
821272450,-511862.46
211954223,15257.19
534354770,
678265162,
I73104882,
H09393623,17235.98
831462481,28442.86
X46712766,22581.17
146071997,9329.47
205740048,17259.54
P19069451,5352.74
430616458,20196.84
194742039,9299.81
70626190,
E88322537,29526.1
714099860,18967.97
728333367,12493.88
L75757705,11855.59
305064237,10914.0
H20986659,46773.63
489525958,
C02470130,
635297101,8965.7
D22060729,28216.74
E20231302,24457.77
706809543,25975.41
O19142401,-540593.24
A04325133,25991.47
563350501,
85220825,20023.66
Z84160504,17090.68
922016267,21739.22
287199671,10142.37
Q25134632,21794.96
Y23291618,17398.64
C49887351,52402.07
D46182680,12701.64
N07198733,18964.02
6656077,18627.37
287018688,2766.2
706736314,15438.78
881512766,11631.2
C36586644,18192.63
Z90419439,
784595427,14604.09
830544790,-6929.36
E50335453,44320.45
979822123,
B63759086,
C15695617,8021.24
550735973,22305.86
70483972,14007.48
834663911,27531.84
M06237111,17203.46
534743764,26486.21
O33884519,
468534462,49075.6
213367534,6524.87
M48282196,13995.9
645507317,10308.28
840405142,7990.93
N22349988,18455.62
K61640568,42436.57
686187704,14091.45
498312298,17730.03
G70614219,33994.6
B77824010,27567.23
520521300,15042.5
B82444038,33118.77
F54035893,
S13147900,
X77373522,40883.8
761418607,
D44311259,21871.58
215092390,40127.8
114035751,21625.0
928318346,
866501987,
32682613,64436.25
542989772,2926.93
661765959,19103.8
G04515223,24609.43
E60135608,28884.19
S19388474,42605.57
520260634,
T99752916,6900.57
833207276,28392.31
A79624853,48617.08
W04541305,12151.52
I10423155,
T73745102,50986.78
958002316,60337.29
761579307,38152.55
B23309625,13668.62
J46595597,
Z74444472,
376922889,38146.03
471622089,49123.43
690025627,24611.52
U99768596,17517.3
951426799,
C21209062,-51925.39
W00372955,
Q25973352,
T45208500,
T18503666,3704.0
M30091262,25061.35
411948068,13378.16
451881367,-9128.54
M66669041,10623.39
38271542,31728.08
304880650,27936.4
315496209,15548.65
422689206,19495.74
J52775964,
B22969154,37418.69
O28816190,
788914318,19969.95
752470592,20854.84
I42923088,
R79852306,27763.99
171162946,
552419425,59279.29
M29920763,13674.86
955680149,
754447815,39673.74
E22080521,69574.64
B95428661,21779.49
J17263481,21779.31
P31716945,36284.32
J13490358,26151.88
M70815891,5134.86
542102116,
854744622,21963.58
Z81750984,32577.67
103158869,72107.83
507830432,30778.22
246158189,45865.21
W47291443,14016.49
216599951,4422.66
238787994,52447.2
D63073345,23422.53
340715243,207.27
33794946,
E82022066,
A95880073,26207.45
K61669167,18115.74
829083516,
A10159643,
L85969620,
800484743,43469.95
326469930,15330.0
436724302,13607.0
L70056959,40012.56
518524439,13354.34
19345219,28652.21
O85773396,32128.07
Y47600395,34382.86
894315195,19508.36
860469632,4325605.0
H17555257,11369.97
861308315,34173.05
323804886,15866.77
T56434348,21.6
Y47208092,
S16153927,
H00072768,26876.24
R64693344,17409.19
862115473,
199847388,59919.74
313467621,3083.1
Z66499771,11611.78
D78343015,522621.39
471942952,378923.79
F39879093,33011.03
E78873935,23416.36
C92151357,27827.29
R88682178,30725.63
J76726488,11482.22
829317761,54158.26
K22779370,67049.53
U16802423,17845.68
Y69230510,
629776850,9730.29
575863551,
J80075577,18433.6
542267229,
224614201,55901.48
765597506,48220.0
927664827,
112905996,32797.1
I46909048,
956731573,22197.64
N25818680,25473.4
706604020,25116.22
365455027,24875.41
U50566528,30870.44
R87952337,20442.21
726740032,13375.04
I41593924,
716630221,54657.39
748567589,
P66537230,
928428385,29156.04
P92258486,16596.82
470848288,16145.91
103195645,38848.08
Y83207919,24874.91
M51209002,55125.17
534913997,50106.49
T28865074,41282.61
477466584,18307.62
26674588,49274.83
U76823017,
577034426,20243.12
E68346393,27740.41
O54083004,
670942574,43227.16
936442873,46682.95
E57432439,5783.76
G39689842,28493.62
323114895,47460.02
542833877,1278.0
D17332877,44517.52
P90206919,19738.23
285491315,6560.16
M16381370,
913872371,11331.42
308079119,29172.54
F96941623,5549646.0
V04667274,73472.49
142922581,32283.26
W23332034,43716.62
G05017774,
907773166,6578.06
J84103907,
B72064543,8339.53
M21320084,39851.44
E68598625,26445.11
544982202,26121.91
G32469938,4005.84
V19492297,4.0
274780274,-631.58
471335695,31808.51
36205018,16420.88
L76107395,
436317094,59249.0
H94969919,41285.81
N95881643,15281.78
620267509,33811.92
591044735,14787.83
Z53030873,34521.8
I28468531,
119276149,18632.43
C90163677,29708.05
384378455,9469.88
774525671,20640.87
274533210,29341.23
A76617415,50903.48
927178962,15275.0
V15638894,
E57409202,52827.0
A19981871,10840.17
590658070,
D31544557,56443.88
713819061,24679.15
G27819432,5854.0
K98369683,8474.9
X02968929,-2574149.0
I08699109,29020.27
691326969,19271.52
855607396,19.0
L89899979,13245.34
722490959,4751.45
H12439905,69128.9
D50906343,19787.33
794741707,34762.27
373196303,21969.35
Y93683200,5824048.0
318826790,3326.59
F68013836,13798.02
709567127,
V43054367,29342.4
T79468680,34078.26
V67052110,11968.8
K99586837,19183.74
J51478637,42532.66
92644058,
929806250,19275.26
410833718,72319.93
V27438965,
911445926,29858.55
K80703567,8768.29
B40269649,8916.73
437664977,21867.49
L38948535,48049.74
M79005900,24699.78
S12558267,2351404.0
293070921,19929.5
955383196,7166.8
102754380,58216.17
710757702,14011.35
G88398263,73339.31
J60029545,18835.27
F04520640,26187.46
V62445710,27430.93
A80339112,14436.69
876570516,2581.0
T06883156,14204.47
40611596,39015.48
525234466,84176.71
960843979,17988.68
Y10211393,46757.36
421574587,34995.79
691291675,41259.63
H15851216,
558743308,41474.15
F88552381,10034.12
667416357,34372.24
X15019404,44015.12
451893541,
D79916479,34256.3
901726564,28942.1
76822269,34626.76
519367422,16747.76
A25738306,16150.16
R52852767,10698.23
E50001868,55219.78
760173368,
196134327,11146.81
309922890,23392.68
Z36196073,15393.91
113077016,
G32784617,
94806177,19781.57
X99469658,15373.84
110143589,27693.27
M08171826,
527479174,27648.53
708845909,
48598560,93328.0
444588303,25510.22
20810311,8218.2
E01179930,24774.17
109849880,9111.77
666765159,16616.69
681943361,50063.64
569092426,32476.96
387145214,22517.5
326804952,40120.33
T10866529,15625.46
Y49676981,1251.0
V67133304,32302.8
530060088,13866.69
680168692,18616.86
967009590,17733.4
884982756,7612.47
E32693610,
281288969,15103.69
N22303935,3860.1
U69723074,14745.62
S52913000,
352069077,36841.92
E83098063,16637.39
110777999,
T98964922,
670239054,27559.78
Y88188176,14065.45
F59988723,63474.17
894159620,35372.86
14977365,7106.28
R49022919,
392535148,11596.72
Q29492761,7543.64
Q06435158,56768.86
U58122448,26419.01
224580788,32026.52
54200104,48590.59
597096689,42179.85
P97694126,9291.34
828292148,9483.75
745054892,16602.32
150510160,
702508540,69456.3
Z93108114,
U80854431,25098.8
B44955381,39814.17
T36686361,
559781718,15354.14
Q39232982,
267722441,3156.37
357431837,28257.46
H70809806,29653.45
C48133058,56029.84
B00089478,7571.18
A82411165,3707484.0
J60537611,16105.23
E83484044,41714.51
337815190,15085.34
977302246,34160.37
I33920521,
T65252359,
Y88141003,22484.41
994646405,
I90752480,
668846072,19.0
D94395298,18032.74
Y52726458,7830.9
823365301,11572.8
P60152321,45605.31
10363057,15921.82
144762465,29877.68
D38123989,18796.81
819184415,53923.09
385421956,12933.43
753972475,7272.52
L92583898,57432.05
D46104792,12528.76
996258340,
V92791061,
Q50857120,
328853099,48220.31
P82160729,40451.25
242887122,13103.71
597772269,
146771645,28527.61
X77359891,23407.86
264297243,37086.42
871568454,
Z43114384,20356.3
551481487,-508.12
F72888679,33669.36
36361995,35642.43
144768643,9886.33
558609254,25346.04
W76879204,18035.91
596731837,16026.54
125353120,9002.81
423136657,45933.86
Y50665689,36023.75
J58167525,78476.54
782084225,19569.61
66675656,16015.31
478681606,
X21711068,
282840512,19854.69
Q79929264,32255.83
650522022,68880.93
140714444,10606.37
S74581644,
J80946077,9290.68
79528865,11859.32
409834793,
657982836,78833.64
Y79228383,19206.06
G25981004,13848.64
506635743,38287.14
B51602628,62919.03
S21772379,
K91382839,17777.82
U06517521,6267.28
888944560,29091.08
R92195026,20947.24
426928130,35986.34
F78593435,19354.17
632291813,20502.87
D61670945,45486.61
L49652390,39723.6
V46800900,
T41700819,24294.4
846460543,41429.07
W46365009,6784.0
X11461734,4440.55
795818745,
K74439513,12121.23
H85024639,-80.1
415062570,48476.73
G62035436,25203.45
507872800,32223.63
I50083966,
751903852,3952.52
798959608,19401.69
214304587,21178.45
85663827,50632.3
M56431417,15305.8
U12112104,
F27509109,15228.57
525317529,28543.65
721064728,6947.68
V35523050,14505.84
412605672,47148.1
224543460,27850.19
723589265,26796.41
S54099454,
408177360,490.0
80001070,26354.13
518790014,32683.14
976716782,31858.53
519254721,36745.09
Q66560888,22465.29
F01578128,34680.09
344464350,22447.8
B97810330,44513.1
748392350,11486.99
383591109,17462.4
R78723944,35258.33
763701837,11025.44
Z79352495,19524.56
G37315727,41746.59
913208500,
E80160209,15694.51
W75699108,36749.72
H89647466,20479.34
474191539,24340.33
E88775957,9232.67
370017239,12949.67
181119966,
783352020,8386.37
218251360,9941.77
Q56821210,4400.89
642963273,17355.66
741751190,4730.97
560650080,28490.55
382844658,30202.41
B86323417,28967.66
G05907977,22899.52
916640805,
X68640370,53454.06
X68515541,61637.28
909375179,48958.3
659607245,17023.83
A00066322,
N97044011,33596.34
D51741863,1110.0
I92301857,
429756724,5917.71
951035909,55771.08
